https://movie.douban.com/subject/1291818/,饮食男女,1994,中国台湾 美国,剧情 家庭
https://movie.douban.com/subject/1292000/,搏击俱乐部,1999,美国,剧情 动作 悬疑 惊悚
https://movie.douban.com/subject/1485260/,本杰明·巴顿奇事,2008,美国,剧情 爱情 奇幻
https://movie.douban.com/subject/1306029/,美丽心灵,2001,美国,传记 剧情
https://movie.douban.com/subject/3008247/,穿条纹睡衣的男孩,2008,英国 美国,剧情 战争
https://movie.douban.com/subject/1900841/,窃听风暴,2006,德国,剧情 悬疑
https://movie.douban.com/subject/1292220/,情书,1995,日本,剧情 爱情
https://movie.douban.com/subject/1293350/,两杆大烟枪,1998,英国,剧情 喜剧 犯罪
https://movie.douban.com/subject/1292402/,西西里的美丽传说,2000,意大利 美国,剧情 战争 情色
https://movie.douban.com/subject/1294408/,音乐之声,1965,美国,剧情 传记 爱情 歌舞
https://movie.douban.com/subject/26580232/,看不见的客人,2016,西班牙,剧情 犯罪 悬疑 惊悚
https://movie.douban.com/subject/1652587/,阿凡达,2009,美国,动作 科幻 冒险
https://movie.douban.com/subject/3011235/,哈利·波特与死亡圣器(下),2011,美国 英国,奇幻 冒险
https://movie.douban.com/subject/1292849/,拯救大兵瑞恩,1998,美国,剧情 战争
https://movie.douban.com/subject/1292224/,飞越疯人院,1975,美国,剧情
https://movie.douban.com/subject/1303021/,小鞋子,1997,伊朗,剧情 儿童 家庭
https://movie.douban.com/subject/1293544/,沉默的羔羊,1991,美国,剧情 犯罪 惊悚
https://movie.douban.com/subject/11525673/,布达佩斯大饭店,2014,美国 德国 英国,剧情 喜剧 冒险
https://movie.douban.com/subject/1291543/,功夫,2004,中国大陆 中国香港,动作 喜剧 犯罪 奇幻
https://movie.douban.com/subject/2334904/,禁闭岛,2010,美国,剧情 悬疑 惊悚
https://movie.douban.com/subject/1292343/,蝴蝶效应,2004,美国 加拿大,剧情 悬疑 科幻 惊悚
https://movie.douban.com/subject/1780330/,致命魔术,2006,英国 美国,剧情 悬疑 惊悚
https://movie.douban.com/subject/1291544/,哈利·波特与阿兹卡班的囚徒,2004,英国 美国,奇幻 冒险
https://movie.douban.com/subject/1292656/,心灵捕手,1997,美国,剧情
https://movie.douban.com/subject/5322596/,超脱,2011,美国,剧情
https://movie.douban.com/subject/1291832/,低俗小说,1994,美国,剧情 喜剧 犯罪
https://movie.douban.com/subject/3442220/,海豚湾,2009,美国,纪录片
https://movie.douban.com/subject/1294371/,摩登时代,1936,美国,剧情 喜剧 爱情
https://movie.douban.com/subject/1292679/,春光乍泄,1997,中国香港 日本 韩国,剧情 爱情 同性
https://movie.douban.com/subject/1292262/,美国往事,1984,美国 意大利,犯罪 剧情
